class,concept,relation,relation_direction,weight
backpack,bag,RelatedTo,concept -> class,1.0
backpack,haversack,RelatedTo,concept -> class,1.0
backpack,pack,DerivedFrom,class -> concept,1.0
backpack,packsack,RelatedTo,concept -> class,1.0
backpack,towel,AtLocation,concept -> class,1.0
backpack,pen,AtLocation,concept -> class,1.0
backpack,binder,AtLocation,concept -> class,1.0
backpack,calculator,AtLocation,concept -> class,1.0
backpack,haversack,Synonym,class -> concept,1.0
backpack,equipment,RelatedTo,class -> concept,1.0
backpack,tape,AtLocation,concept -> class,1.0
backpack,frame,RelatedTo,class -> concept,1.0
backpack,coat,AtLocation,concept -> class,1.0
backpack,hike,RelatedTo,class -> concept,1.0
backpack,packsack,Synonym,class -> concept,1.0
backpack,blanket,AtLocation,concept -> class,1.0
backpack,knapsack,Synonym,concept -> class,1.0
backpack,cell phone,AtLocation,concept -> class,1.0
backpack,flashlight,AtLocation,concept -> class,1.0
bakery,cake,AtLocation,concept -> class,4.898979485566356
bakery,cake,RelatedTo,concept -> class,3.183708529372625
bakery,patisserie,IsA,concept -> class,2.0
bakery,bakeshop,Synonym,concept -> class,2.0
bakery,workplace,IsA,class -> concept,2.0
bakery,bakehouse,Synonym,concept -> class,2.0
bakery,shop,IsA,class -> concept,2.0
bakery,bakehouse,Synonym,class -> concept,2.0
bakery,bread,RelatedTo,concept -> class,1.842
bakery,human,AtLocation,concept -> class,1.0
bakery,bake,DerivedFrom,class -> concept,1.0
bakery,loaf,AtLocation,concept -> class,1.0
bakery,store,IsA,class -> concept,1.0
bakery,bake,DerivedFrom,class -> concept,1.0
bakery,bread,RelatedTo,class -> concept,1.0
bakery,bakeshop,RelatedTo,concept -> class,1.0
bakery,bakehouse,RelatedTo,concept -> class,1.0
bakery,cake,RelatedTo,class -> concept,1.0
bakery,bakeries,FormOf,concept -> class,1.0
bakery,bakeries,FormOf,concept -> class,1.0
bakery,bakeries,RelatedTo,concept -> class,1.0
bakery,bake,RelatedTo,class -> concept,1.0
bakery,roll,RelatedTo,concept -> class,0.238
balloon,air,AtLocation,concept -> class,2.82842712474619
balloon,decoration,UsedFor,class -> concept,2.82842712474619
balloon,inflate,Synonym,concept -> class,2.0
balloon,sky,AtLocation,class -> concept,2.0
balloon,expand,MannerOf,class -> concept,2.0
balloon,ripcord,PartOf,concept -> class,2.0
balloon,dirigible,RelatedTo,class -> concept,1.1020000000000003
balloon,zeppelin,RelatedTo,concept -> class,1.0
balloon,air,RelatedTo,class -> concept,1.0
balloon,neck,RelatedTo,class -> concept,1.0
balloon,zeppelin,RelatedTo,class -> concept,1.0
balloon,expand,RelatedTo,class -> concept,1.0
balloon,chemistry,HasContext,class -> concept,1.0
balloon,round,RelatedTo,class -> concept,1.0
balloon,transport,RelatedTo,class -> concept,1.0
balloon,dope,RelatedTo,concept -> class,1.0
balloon,breast,RelatedTo,class -> concept,1.0
balloon,inflate,RelatedTo,class -> concept,1.0
balloon,toy,RelatedTo,class -> concept,1.0
balloon,glass,RelatedTo,class -> concept,1.0
balloon,brandy,RelatedTo,class -> concept,1.0
balloon,blimp,RelatedTo,concept -> class,1.0
balloon,bomb,RelatedTo,class -> concept,1.0
balloon,slang,HasContext,class -> concept,1.0
balloon,ballast,RelatedTo,concept -> class,1.0
balloon,ball,RelatedTo,class -> concept,1.0
balloon,vessel,RelatedTo,class -> concept,1.0
balloon,air,AtLocation,class -> concept,1.0
balloon,blimp,RelatedTo,class -> concept,1.0
balloon,aerostat,RelatedTo,concept -> class,1.0
balloon,body,RelatedTo,class -> concept,1.0
balloon,dirigible,RelatedTo,concept -> class,1.0
balloon,cup,RelatedTo,class -> concept,1.0
balloon,blimp,RelatedTo,concept -> class,1.0
balloon,shell,RelatedTo,class -> concept,1.0
balloon,round,RelatedTo,class -> concept,0.778
balloon,air,RelatedTo,class -> concept,0.6629999999999998
balloon,rubber,RelatedTo,class -> concept,0.4249999999999998
balloon,head,RelatedTo,concept -> class,0.3820000000000001
balloon,toy,RelatedTo,class -> concept,0.266
balloon,ball,EtymologicallyRelatedTo,concept -> class,0.25
balloon,ball,EtymologicallyRelatedTo,class -> concept,0.25
balloon,drop,RelatedTo,concept -> class,0.1589999999999998
balloon,sphere,RelatedTo,class -> concept,0.125
balloon,decoration,RelatedTo,class -> concept,0.121
balloon,plastic,RelatedTo,class -> concept,0.1019999999999998
banjo,strumming,UsedFor,class -> concept,3.4641016151377544
banjo,band,AtLocation,class -> concept,2.0
banjo,dulcijo,DerivedFrom,concept -> class,1.0
banjo,guitjo,DerivedFrom,concept -> class,1.0
banjo,make noise,UsedFor,class -> concept,1.0
banjo,make music,UsedFor,class -> concept,1.0
banjo,slang,HasContext,class -> concept,1.0
banjo,manjo,DerivedFrom,concept -> class,1.0
banjo,music,UsedFor,class -> concept,1.0
banjo,minstrel,RelatedTo,concept -> class,1.0
banjo,british,HasContext,class -> concept,1.0
banjo,guitjo,DerivedFrom,concept -> class,1.0
banjo,wood,MadeOf,class -> concept,1.0
banjo,music shop,AtLocation,class -> concept,1.0
banjo,play,RelatedTo,class -> concept,1.0
banjo,beat,RelatedTo,class -> concept,1.0
banjo,akonting,RelatedTo,concept -> class,1.0
banjo,guitjo,RelatedTo,concept -> class,1.0
banjo,having fun,UsedFor,class -> concept,1.0
banjo,slang,HasContext,class -> concept,1.0
banjo,membrane,RelatedTo,class -> concept,1.0
banjo,dulcijo,RelatedTo,concept -> class,1.0
banjo,country,RelatedTo,concept -> class,0.189
baluster,bannister,PartOf,class -> concept,2.0
baluster,support,IsA,class -> concept,2.0
baluster,balustrade,RelatedTo,class -> concept,1.0
baluster,banister,Synonym,class -> concept,1.0
baluster,balustrade,RelatedTo,concept -> class,1.0
baluster,banister,RelatedTo,class -> concept,1.0
baluster,banister,RelatedTo,concept -> class,1.0
baluster,newel post,RelatedTo,concept -> class,1.0
baluster,banister,EtymologicallyRelatedTo,concept -> class,0.25
barbell,weight,IsA,class -> concept,2.0
barbell,dogbone,RelatedTo,concept -> class,1.0
barbell,snatch,RelatedTo,concept -> class,1.0
barbell,weight,RelatedTo,concept -> class,1.0
barbell,ampallang,RelatedTo,concept -> class,1.0
barbell,power rack,RelatedTo,concept -> class,1.0
barbell,bar,DerivedFrom,class -> concept,1.0
barbell,squat,RelatedTo,concept -> class,1.0
barbell,deadlift,RelatedTo,concept -> class,1.0
barbell,deadlift,RelatedTo,concept -> class,1.0
barbell,weight,RelatedTo,class -> concept,1.0
barbell,kettlebell,RelatedTo,class -> concept,1.0
barbershop,town,AtLocation,class -> concept,2.82842712474619
barbershop,mall,AtLocation,class -> concept,2.0
barbershop,shop,IsA,class -> concept,2.0
barbershop,razor,AtLocation,class -> concept,1.0
barbershop,village,AtLocation,class -> concept,1.0
barbershop,quartet,RelatedTo,class -> concept,1.0
barbershop,barber,DerivedFrom,class -> concept,1.0
barbershop,comb,AtLocation,concept -> class,1.0
barbershop,barber,DerivedFrom,class -> concept,1.0
barbershop,water,AtLocation,class -> concept,1.0
barbershop,city,AtLocation,class -> concept,1.0
barbershop,shaving,UsedFor,class -> concept,1.0
barbershop,vocal,RelatedTo,class -> concept,1.0
barbershop,shop,DerivedFrom,class -> concept,1.0
barbershop,small town,AtLocation,class -> concept,1.0
barbershop,barber,RelatedTo,class -> concept,1.0
barn,farm,RelatedTo,concept -> class,7.510525946962701
barn,cat in,AtLocation,concept -> class,4.0
barn,stall,AtLocation,concept -> class,4.0
barn,cat,AtLocation,concept -> class,4.0
barn,country,AtLocation,class -> concept,2.82842712474619
barn,hayloft,PartOf,concept -> class,2.0
barn,snake,AtLocation,concept -> class,2.0
barn,field,AtLocation,class -> concept,2.0
barn,machine,AtLocation,concept -> class,2.0
barn,farm,RelatedTo,class -> concept,1.443
barn,pail,AtLocation,concept -> class,1.0
barn,mill,AtLocation,concept -> class,1.0
barn,cattle,RelatedTo,class -> concept,1.0
barn,farm,RelatedTo,class -> concept,1.0
barn,building,IsA,class -> concept,1.0
barn,building,IsA,class -> concept,1.0
barn,hayloft,RelatedTo,concept -> class,1.0
barn,unit,RelatedTo,class -> concept,1.0
barn,building,RelatedTo,class -> concept,1.0
barn,building,RelatedTo,class -> concept,0.973
barn,chicken,RelatedTo,concept -> class,0.8460000000000001
barn,cow,RelatedTo,concept -> class,0.673
barn,horse,RelatedTo,concept -> class,0.5910000000000002
barn,house,RelatedTo,concept -> class,0.512
barn,sheep,RelatedTo,concept -> class,0.391
barn,house,RelatedTo,class -> concept,0.3769999999999998
barn,cow,RelatedTo,class -> concept,0.2530000000000001
barn,rest,EtymologicallyRelatedTo,class -> concept,0.25
barn,animal,RelatedTo,class -> concept,0.205
barn,field,RelatedTo,concept -> class,0.2040000000000001
barn,straw,RelatedTo,class -> concept,0.1680000000000001
barn,chick,RelatedTo,concept -> class,0.1629999999999998
barn,shed,RelatedTo,class -> concept,0.1619999999999999
barn,home,RelatedTo,class -> concept,0.1019999999999998
barometer,barograph,IsA,concept -> class,2.0
barometer,instrument,IsA,class -> concept,1.0
barometer,instrument,RelatedTo,class -> concept,1.0
barometer,gauge,RelatedTo,class -> concept,1.0
barometer,stormglass,RelatedTo,concept -> class,1.0
barometer,measuring,RelatedTo,class -> concept,1.0
barometer,barograph,RelatedTo,concept -> class,1.0
barometer,atmo,RelatedTo,concept -> class,1.0
barometer,mercury,RelatedTo,concept -> class,1.0
barometer,barometric,DerivedFrom,concept -> class,1.0
barometer,baroscope,RelatedTo,concept -> class,1.0
barometer,pressure,RelatedTo,class -> concept,1.0
barometer,barometric,RelatedTo,concept -> class,1.0
barometer,baroscope,Synonym,concept -> class,1.0
barometer,glass,RelatedTo,concept -> class,1.0
barometer,microbarom,RelatedTo,concept -> class,1.0
barrel,gun,RelatedTo,concept -> class,2.485155930721451
barrel,butt,IsA,concept -> class,2.0
barrel,cask,Synonym,concept -> class,2.0
barrel,hogshead,IsA,concept -> class,2.0
barrel,container,IsA,class -> concept,2.0
barrel,monkey,AtLocation,concept -> class,2.0
barrel,stave,PartOf,concept -> class,2.0
barrel,hoop,PartOf,concept -> class,2.0
barrel,liquid,RelatedTo,class -> concept,2.0
barrel,put,MannerOf,class -> concept,2.0
barrel,keg,Synonym,concept -> class,2.0
barrel,vessel,IsA,class -> concept,2.0
barrel,gun,PartOf,class -> concept,2.0
barrel,hold,UsedFor,class -> concept,2.0
barrel,keg,SimilarTo,class -> concept,2.0
barrel,keg,IsA,concept -> class,2.0
barrel,hogshead,PartOf,class -> concept,2.0
barrel,tube,IsA,class -> concept,2.0
barrel,cylinder,IsA,class -> concept,2.0
barrel,keg,RelatedTo,concept -> class,1.1909999999999998
barrel,cask,SimilarTo,concept -> class,1.0
barrel,choke,RelatedTo,concept -> class,1.0
barrel,raft,RelatedTo,concept -> class,1.0
barrel,keg,RelatedTo,concept -> class,1.0
barrel,cask,SimilarTo,class -> concept,1.0
barrel,feather,RelatedTo,class -> concept,1.0
barrel,music,HasContext,class -> concept,1.0
barrel,archaic,HasContext,class -> concept,1.0
barrel,bear,DerivedFrom,class -> concept,1.0
barrel,rodent,RelatedTo,class -> concept,1.0
barrel,twist,RelatedTo,concept -> class,1.0
barrel,carbine,RelatedTo,concept -> class,1.0
barrel,case,RelatedTo,class -> concept,1.0
barrel,gun,RelatedTo,class -> concept,1.0
barrel,pin,RelatedTo,concept -> class,1.0
barrel,tassie,RelatedTo,concept -> class,1.0
barrel,stave,RelatedTo,class -> concept,1.0
barrel,cylinder,RelatedTo,class -> concept,1.0
barrel,cask,Synonym,class -> concept,1.0
barrel,move,RelatedTo,class -> concept,1.0
barrel,vessel,RelatedTo,class -> concept,1.0
barrel,hogshead,RelatedTo,concept -> class,1.0
barrel,hoop,RelatedTo,concept -> class,1.0
barrel,cask,RelatedTo,class -> concept,1.0
barrel,hoop,RelatedTo,class -> concept,1.0
barrel,tube,RelatedTo,class -> concept,1.0
barrel,cask,RelatedTo,concept -> class,1.0
barrel,biology,HasContext,class -> concept,1.0
barrel,projectile,RelatedTo,class -> concept,1.0
barrel,round,RelatedTo,class -> concept,1.0
barrel,hollow,RelatedTo,class -> concept,1.0
barrel,lantern,RelatedTo,concept -> class,1.0
barrel,oak,RelatedTo,concept -> class,0.5
barrel,bullet,RelatedTo,concept -> class,0.3919999999999999
barrel,container,RelatedTo,class -> concept,0.2139999999999999
barrel,beer,RelatedTo,class -> concept,0.2139999999999999
barrel,round,RelatedTo,class -> concept,0.1379999999999999
barrel,wood,RelatedTo,class -> concept,0.1059999999999998
wheelbarrow,transport,MannerOf,class -> concept,2.0
wheelbarrow,barrow,Synonym,class -> concept,2.0
wheelbarrow,cart,RelatedTo,class -> concept,1.0
wheelbarrow,butt,RelatedTo,concept -> class,1.0
wheelbarrow,handle,RelatedTo,class -> concept,1.0
wheelbarrow,trindle,RelatedTo,concept -> class,1.0
wheelbarrow,cart,IsA,class -> concept,1.0
wheelbarrow,truck,RelatedTo,concept -> class,1.0
wheelbarrow,load,RelatedTo,class -> concept,1.0
wheelbarrow,barrow,RelatedTo,class -> concept,1.0
wheelbarrow,nosewheel,RelatedTo,class -> concept,1.0
baseball,sport,IsA,class -> concept,22.891046284519195
baseball,bat,RelatedTo,concept -> class,6.755146186427055
baseball,bat,UsedFor,concept -> class,3.4641016151377544
baseball,park,AtLocation,class -> concept,2.82842712474619
baseball,round,HasProperty,class -> concept,2.82842712474619
baseball,field,RelatedTo,concept -> class,2.797856322258168
baseball,game,RelatedTo,concept -> class,2.601538006641456
baseball,bunt,HasContext,concept -> class,2.0
baseball,inning,HasContext,concept -> class,2.0
baseball,bat,HasContext,concept -> class,2.0
baseball,backstop,HasContext,concept -> class,2.0
baseball,ball,IsA,class -> concept,2.0
baseball,catcher,HasContext,concept -> class,2.0
baseball,bunt,HasContext,concept -> class,2.0
baseball,double,HasContext,concept -> class,2.0
baseball,foul,HasContext,concept -> class,2.0
baseball,drive in,HasContext,concept -> class,2.0
baseball,walk,HasContext,concept -> class,2.0
baseball,pitch,HasContext,concept -> class,2.0
baseball,hit,HasContext,concept -> class,2.0
baseball,steal,HasContext,concept -> class,2.0
baseball,catch,HasContext,concept -> class,2.0
baseball,ball,Synonym,concept -> class,2.0
baseball,tag,HasContext,concept -> class,2.0
baseball,put out,HasContext,concept -> class,2.0
baseball,foul,HasContext,concept -> class,2.0
baseball,put out,HasContext,concept -> class,2.0
baseball,bat,HasContext,concept -> class,2.0
baseball,draw,HasContext,concept -> class,2.0
baseball,liner,HasContext,concept -> class,2.0
baseball,steal,IsA,concept -> class,2.0
baseball,backstop,HasContext,concept -> class,2.0
baseball,tag,HasContext,concept -> class,2.0
baseball,lead,HasContext,concept -> class,2.0
baseball,series,RelatedTo,concept -> class,1.215
baseball,pitch,HasContext,concept -> class,1.0
baseball,drive in,HasContext,concept -> class,1.0
baseball,ball,IsA,class -> concept,1.0
baseball,heat,HasContext,concept -> class,1.0
baseball,bunt,HasContext,concept -> class,1.0
baseball,sphere,IsA,class -> concept,1.0
baseball,belt,HasContext,concept -> class,1.0
baseball,round,HasContext,concept -> class,1.0
baseball,strand,HasContext,concept -> class,1.0
baseball,change,HasContext,concept -> class,1.0
baseball,ball,HasContext,concept -> class,1.0
baseball,steal,HasContext,concept -> class,1.0
baseball,rook,HasContext,concept -> class,1.0
baseball,pair,HasContext,concept -> class,1.0
baseball,wave,HasContext,concept -> class,1.0
baseball,frame,HasContext,concept -> class,1.0
baseball,hack,HasContext,concept -> class,1.0
baseball,chop,HasContext,concept -> class,1.0
baseball,pickle,HasContext,concept -> class,1.0
baseball,hit,HasContext,concept -> class,1.0
baseball,cub,HasContext,concept -> class,1.0
baseball,catch,HasContext,concept -> class,1.0
baseball,jack,HasContext,concept -> class,1.0
baseball,speedball,HasContext,concept -> class,1.0
baseball,inning,RelatedTo,concept -> class,1.0
baseball,whip,HasContext,concept -> class,1.0
baseball,slider,HasContext,concept -> class,1.0
baseball,show,HasContext,concept -> class,1.0
baseball,inning,HasContext,concept -> class,1.0
baseball,field,HasContext,concept -> class,1.0
baseball,glove,HasContext,concept -> class,1.0
baseball,ball,HasPrerequisite,class -> concept,1.0
baseball,inning,RelatedTo,class -> concept,1.0
baseball,put out,HasContext,concept -> class,1.0
baseball,liner,HasContext,concept -> class,1.0
baseball,point,HasContext,concept -> class,1.0
baseball,tag,HasContext,concept -> class,1.0
baseball,strike,HasContext,concept -> class,1.0
baseball,slide,HasContext,concept -> class,1.0
baseball,range,HasContext,concept -> class,1.0
baseball,heater,HasContext,concept -> class,1.0
baseball,pepper,HasContext,concept -> class,1.0
baseball,backstop,HasContext,concept -> class,1.0
baseball,foul,HasContext,concept -> class,1.0
baseball,belt,HasContext,concept -> class,1.0
baseball,hack,HasContext,concept -> class,1.0
baseball,groove,RelatedTo,concept -> class,1.0
baseball,leather,HasContext,concept -> class,1.0
baseball,series,HasContext,concept -> class,1.0
baseball,drive,HasContext,concept -> class,1.0
baseball,walk,HasContext,concept -> class,1.0
basketball,round,HasProperty,class -> concept,4.0
basketball,court,RelatedTo,concept -> class,2.2680388003735743
basketball,ball,IsA,class -> concept,2.0
basketball,fast break,HasContext,concept -> class,2.0
basketball,jumper,HasContext,concept -> class,2.0
basketball,hack,HasContext,concept -> class,2.0
basketball,center,HasContext,concept -> class,2.0
basketball,rebound,PartOf,concept -> class,2.0
basketball,court game,IsA,class -> concept,2.0
basketball,dribble,HasContext,concept -> class,2.0
basketball,ball,IsA,class -> concept,1.0
basketball,jumper,HasContext,concept -> class,1.0
basketball,board,HasContext,concept -> class,1.0
basketball,tomahawk,HasContext,concept -> class,1.0
basketball,basket,DerivedFrom,class -> concept,1.0
basketball,basket,Synonym,concept -> class,1.0
basketball,center,HasContext,concept -> class,1.0
basketball,check,HasContext,concept -> class,1.0
basketball,pick,HasContext,concept -> class,1.0
basketball,foul,HasContext,concept -> class,1.0
basketball,sport,RelatedTo,class -> concept,1.0
basketball,hoop,RelatedTo,concept -> class,1.0
basketball,screen,HasContext,concept -> class,1.0
basketball,ball,RelatedTo,class -> concept,1.0
basketball,rock,HasContext,concept -> class,1.0
basketball,dribble,HasContext,concept -> class,1.0
basketball,rock,RelatedTo,concept -> class,1.0
basketball,glass,HasContext,concept -> class,1.0
basketball,post,RelatedTo,concept -> class,1.0
basketball,ball,RelatedTo,concept -> class,1.0
basketball,steal,HasContext,concept -> class,1.0
basketball,paint,HasContext,concept -> class,1.0
basketball,park,AtLocation,class -> concept,1.0
basketball,court,RelatedTo,concept -> class,1.0
basketball,fast break,HasContext,concept -> class,1.0
basketball,travel,HasContext,concept -> class,1.0
basketball,rebound,HasContext,concept -> class,1.0
basketball,hoop,RelatedTo,class -> concept,1.0
basketball,net,UsedFor,concept -> class,1.0
basketball,three,HasContext,concept -> class,1.0
